TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
595,59620,6950,322,0.0789,0.6489,0.1406,0.8956,0.8922,0.1,train
1842,6014,5591,50,0.2478,0.9736,0.3951,0.5182,0.5821,0.1,val
5601,16452,29232,2706,0.1608,0.6743,0.2597,0.3601,0.4085,0.1,test
