TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
867,51885,5403,9332,0.1383,0.085,0.1053,0.9057,0.7817,0.6,train
201,7484,5567,245,0.0348,0.4507,0.0647,0.5734,0.5694,0.6,val
336,48579,4941,135,0.0637,0.7134,0.1169,0.9077,0.906,0.6,test
