TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
677,60850,3761,2199,0.1525,0.2354,0.1851,0.9418,0.9117,0.3,train
456,10697,2005,339,0.1853,0.5736,0.2801,0.8422,0.8263,0.3,val
6572,23782,22764,873,0.224,0.8827,0.3574,0.5109,0.5622,0.3,test
