,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
38,38,0.05892669238863557,2025-04-25 15:33:05.249053,2025-04-25 15:33:05.434253,0 days 00:00:00.185200,3.8906,15,1.3696892887963643,COMPLETE
39,39,0.06923325784535748,2025-04-25 15:33:05.434455,2025-04-25 15:33:05.619244,0 days 00:00:00.184789,3.8906,26,0.5776849691967435,COMPLETE
40,40,0.053943125183230724,2025-04-25 15:33:05.619435,2025-04-25 15:33:05.803426,0 days 00:00:00.183991,3.8906,7,0.38844608413646764,COMPLETE
41,41,0.08113258916417097,2025-04-25 15:33:05.803630,2025-04-25 15:33:05.990449,0 days 00:00:00.186819,3.8906,27,0.17892723611704237,COMPLETE
42,42,0.07882320288648348,2025-04-25 15:33:05.990649,2025-04-25 15:33:06.181021,0 days 00:00:00.190372,3.8906,27,0.20530518431084924,COMPLETE
43,43,0.07859531772575251,2025-04-25 15:33:06.181270,2025-04-25 15:33:06.370101,0 days 00:00:00.188831,3.8906,23,0.18210947053795712,COMPLETE
44,44,0.07462244595795084,2025-04-25 15:33:06.370298,2025-04-25 15:33:06.554720,0 days 00:00:00.184422,3.8906,28,0.37077183187017104,COMPLETE
45,45,0.06097128677773839,2025-04-25 15:33:06.554929,2025-04-25 15:33:06.738795,0 days 00:00:00.183866,3.8906,21,1.5921362952884595,COMPLETE
46,46,0.0692436974789916,2025-04-25 15:33:06.738997,2025-04-25 15:33:06.923530,0 days 00:00:00.184533,3.8906,24,0.7267810442605346,COMPLETE
47,47,0.07772304324028462,2025-04-25 15:33:06.923733,2025-04-25 15:33:07.107297,0 days 00:00:00.183564,3.8906,12,0.10582997273916539,COMPLETE
48,48,0.07654392577558712,2025-04-25 15:33:07.107486,2025-04-25 15:33:07.291948,0 days 00:00:00.184462,3.8906,28,0.3268985223188994,COMPLETE
49,49,0.07083599234205487,2025-04-25 15:33:07.292160,2025-04-25 15:33:07.478176,0 days 00:00:00.186016,3.8906,26,0.48502823183071203,COMPLETE
50,50,0.06486486486486485,2025-04-25 15:33:07.478393,2025-04-25 15:33:07.663795,0 days 00:00:00.185402,3.8906,29,1.12584239173668,COMPLETE
51,51,0.07880133185349612,2025-04-25 15:33:07.664009,2025-04-25 15:33:07.849568,0 days 00:00:00.185559,3.8906,27,0.20417762465291925,COMPLETE
52,52,0.07872696817420435,2025-04-25 15:33:07.849821,2025-04-25 15:33:08.036189,0 days 00:00:00.186368,3.8906,25,0.19917021931020626,COMPLETE
53,53,0.07348921955663529,2025-04-25 15:33:08.036394,2025-04-25 15:33:08.223081,0 days 00:00:00.186687,3.8906,27,0.4422724833576259,COMPLETE
54,54,0.07761683520087455,2025-04-25 15:33:08.223325,2025-04-25 15:33:08.410375,0 days 00:00:00.187050,3.8906,28,0.197888795565457,COMPLETE
55,55,0.07320024198427101,2025-04-25 15:33:08.410593,2025-04-25 15:33:08.595204,0 days 00:00:00.184611,3.8906,22,0.32607093111679386,COMPLETE
56,56,0.0780780780780781,2025-04-25 15:33:08.595402,2025-04-25 15:33:08.780379,0 days 00:00:00.184977,3.8906,26,0.16989311058462062,COMPLETE
57,57,0.07683352735739231,2025-04-25 15:33:08.780583,2025-04-25 15:33:08.965826,0 days 00:00:00.185243,3.8906,24,0.2578486212940591,COMPLETE
58,58,0.0775267538644471,2025-04-25 15:33:08.966061,2025-04-25 15:33:09.151283,0 days 00:00:00.185222,3.8906,28,0.13704501519326592,COMPLETE
59,59,0.06873727087576376,2025-04-25 15:33:09.151517,2025-04-25 15:33:09.336848,0 days 00:00:00.185331,3.8906,3,0.5043503879882555,COMPLETE
60,60,0.07571875889553088,2025-04-25 15:33:09.337059,2025-04-25 15:33:09.531637,0 days 00:00:00.194578,3.8906,29,0.32565259975967337,COMPLETE
61,61,0.07874895280647863,2025-04-25 15:33:09.531986,2025-04-25 15:33:09.720908,0 days 00:00:00.188922,3.8906,27,0.22876023740520915,COMPLETE
62,62,0.07914678641594163,2025-04-25 15:33:09.721115,2025-04-25 15:33:09.907483,0 days 00:00:00.186368,3.8906,27,0.2446314659253947,COMPLETE
63,63,0.07176581680830972,2025-04-25 15:33:09.907680,2025-04-25 15:33:10.093391,0 days 00:00:00.185711,3.8906,25,0.41873309830788913,COMPLETE
64,64,0.07716671465591708,2025-04-25 15:33:10.093590,2025-04-25 15:33:10.278446,0 days 00:00:00.184856,3.8906,26,0.2679999557822147,COMPLETE
65,65,0.07656879677605066,2025-04-25 15:33:10.278671,2025-04-25 15:33:10.466297,0 days 00:00:00.187626,3.8906,29,0.3352406862394611,COMPLETE
66,66,0.07058068655758742,2025-04-25 15:33:10.466512,2025-04-25 15:33:10.653270,0 days 00:00:00.186758,3.8906,27,0.5581750635359651,COMPLETE
67,67,0.08086838534599729,2025-04-25 15:33:10.653478,2025-04-25 15:33:10.838688,0 days 00:00:00.185210,3.8906,24,0.1475364250806229,COMPLETE
68,68,0.08041014570966,2025-04-25 15:33:10.838908,2025-04-25 15:33:11.023489,0 days 00:00:00.184581,3.8906,24,0.14280452667193577,COMPLETE
69,69,0.07856154910096819,2025-04-25 15:33:11.023876,2025-04-25 15:33:11.212015,0 days 00:00:00.188139,3.8906,21,0.1460759350808463,COMPLETE
70,70,0.07475349690437974,2025-04-25 15:33:11.212242,2025-04-25 15:33:11.399567,0 days 00:00:00.187325,3.8906,24,0.10323801433091878,COMPLETE
71,71,0.07738954663586486,2025-04-25 15:33:11.399783,2025-04-25 15:33:11.587973,0 days 00:00:00.188190,3.8906,25,0.25729991864824875,COMPLETE
72,72,0.07873579151649569,2025-04-25 15:33:11.588186,2025-04-25 15:33:11.774385,0 days 00:00:00.186199,3.8906,22,0.15920502888704163,COMPLETE
73,73,0.0707293969055889,2025-04-25 15:33:11.774606,2025-04-25 15:33:11.963935,0 days 00:00:00.189329,3.8906,17,0.28722597723990767,COMPLETE
74,74,0.07049022749118873,2025-04-25 15:33:11.964153,2025-04-25 15:33:12.152457,0 days 00:00:00.188304,3.8906,23,0.4221842795305254,COMPLETE
75,75,0.062090375991721285,2025-04-25 15:33:12.152675,2025-04-25 15:33:12.337936,0 days 00:00:00.185261,3.8906,26,1.3095542442732766,COMPLETE
76,76,0.07857341877960435,2025-04-25 15:33:12.338144,2025-04-25 15:33:12.522032,0 days 00:00:00.183888,3.8906,28,0.23467456005910503,COMPLETE
77,77,0.07342233009708737,2025-04-25 15:33:12.522248,2025-04-25 15:33:12.711061,0 days 00:00:00.188813,3.8906,24,0.36065155225266243,COMPLETE
78,78,0.08086838534599729,2025-04-25 15:33:12.711269,2025-04-25 15:33:12.897528,0 days 00:00:00.186259,3.8906,25,0.1560075521352159,COMPLETE
79,79,0.07449714427613609,2025-04-25 15:33:12.897773,2025-04-25 15:33:13.083614,0 days 00:00:00.185841,3.8906,20,0.1010077971412719,COMPLETE
80,80,0.07877947295423024,2025-04-25 15:33:13.083817,2025-04-25 15:33:13.268332,0 days 00:00:00.184515,3.8906,25,0.17825325259839564,COMPLETE
81,81,0.07721117833477385,2025-04-25 15:33:13.268556,2025-04-25 15:33:13.453911,0 days 00:00:00.185355,3.8906,28,0.31196071377523843,COMPLETE
82,82,0.07868666855363714,2025-04-25 15:33:13.454110,2025-04-25 15:33:13.638161,0 days 00:00:00.184051,3.8906,26,0.24449300865097462,COMPLETE
83,83,0.07873579151649569,2025-04-25 15:33:13.638378,2025-04-25 15:33:13.823568,0 days 00:00:00.185190,3.8906,23,0.16557123127119255,COMPLETE
84,84,0.06084188185355502,2025-04-25 15:33:13.823788,2025-04-25 15:33:14.007994,0 days 00:00:00.184206,3.8906,25,1.7694420282705083,COMPLETE
85,85,0.06765899864682001,2025-04-25 15:33:14.008207,2025-04-25 15:33:14.192144,0 days 00:00:00.183937,3.8906,26,0.9427247128794591,COMPLETE
86,86,0.07785888077858881,2025-04-25 15:33:14.192342,2025-04-25 15:33:14.376365,0 days 00:00:00.184023,3.8906,27,0.14351058708554928,COMPLETE
87,87,0.08065395095367847,2025-04-25 15:33:14.376590,2025-04-25 15:33:14.561082,0 days 00:00:00.184492,3.8906,29,0.20953818023110776,COMPLETE
88,88,0.07789358200767965,2025-04-25 15:33:14.561286,2025-04-25 15:33:14.745503,0 days 00:00:00.184217,3.8906,29,0.22361101832355001,COMPLETE
89,89,0.07787810383747179,2025-04-25 15:33:14.745729,2025-04-25 15:33:14.929675,0 days 00:00:00.183946,3.8906,29,0.3029191252252554,COMPLETE
90,90,0.07411799584939223,2025-04-25 15:33:14.929900,2025-04-25 15:33:15.113044,0 days 00:00:00.183144,3.8906,28,0.3742536593517732,COMPLETE
91,91,0.07887479316050745,2025-04-25 15:33:15.113266,2025-04-25 15:33:15.297347,0 days 00:00:00.184081,3.8906,27,0.19583117365169767,COMPLETE
92,92,0.07882882882882884,2025-04-25 15:33:15.297565,2025-04-25 15:33:15.481395,0 days 00:00:00.183830,3.8906,28,0.2720523216384248,COMPLETE
93,93,0.061238691718858734,2025-04-25 15:33:15.481629,2025-04-25 15:33:15.666343,0 days 00:00:00.184714,3.8906,27,1.5505457617087988,COMPLETE
94,94,0.07547169811320753,2025-04-25 15:33:15.666563,2025-04-25 15:33:15.850034,0 days 00:00:00.183471,3.8906,9,0.1343262369261617,COMPLETE
95,95,0.07890318970341355,2025-04-25 15:33:15.850256,2025-04-25 15:33:16.035374,0 days 00:00:00.185118,3.8906,26,0.2213603715294479,COMPLETE
96,96,0.07324455205811138,2025-04-25 15:33:16.035595,2025-04-25 15:33:16.219873,0 days 00:00:00.184278,3.8906,24,0.34789145230706303,COMPLETE
97,97,0.07079081632653061,2025-04-25 15:33:16.220076,2025-04-25 15:33:16.403026,0 days 00:00:00.182950,3.8906,25,0.4536775645950761,COMPLETE
98,98,0.07471980074719801,2025-04-25 15:33:16.403249,2025-04-25 15:33:16.587003,0 days 00:00:00.183754,3.8906,28,0.1616827544927984,COMPLETE
99,99,0.07822172200337647,2025-04-25 15:33:16.587210,2025-04-25 15:33:16.770542,0 days 00:00:00.183332,3.8906,29,0.294116128665759,COMPLETE
