TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3861,279079,119,4471,0.9701,0.4634,0.6272,0.9996,0.984,0.1,train
818,55691,44,953,0.949,0.4619,0.6213,0.9992,0.9827,0.1,val
3094,223165,125,3641,0.9612,0.4594,0.6217,0.9994,0.9836,0.1,test
