TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
4076,278978,106,4370,0.9747,0.4826,0.6455,0.9996,0.9844,0.8,train
844,55757,37,868,0.958,0.493,0.651,0.9993,0.9843,0.8,val
3231,223222,123,3449,0.9633,0.4837,0.644,0.9994,0.9845,0.8,test
