TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3977,278976,114,4463,0.9721,0.4712,0.6347,0.9996,0.9841,0.9,train
739,55885,23,859,0.9698,0.4625,0.6263,0.9996,0.9847,0.9,val
3124,223087,138,3676,0.9577,0.4594,0.621,0.9994,0.9834,0.9,test
