TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
90,5651,0,9,1.0,0.9091,0.9524,1.0,0.9984,0.6,train
398,55579,0,1529,1.0,0.2065,0.3424,1.0,0.9734,0.6,val
5693,496993,0,9119,1.0,0.3844,0.5553,1.0,0.9822,0.6,test
