,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
34,34,0.9548679245283018,2025-05-02 19:05:07.734049,2025-05-02 19:05:10.057192,0 days 00:00:02.323143,17.943715251704024,balanced,700,l1,0.0002695927985047417,COMPLETE
35,35,0.9559066967644846,2025-05-02 19:05:10.059234,2025-05-02 19:05:11.495997,0 days 00:00:01.436763,5.384713307188065,balanced,900,l1,0.0005305091100810865,COMPLETE
36,36,0.9540785498489427,2025-05-02 19:05:11.497078,2025-05-02 19:05:12.240986,0 days 00:00:00.743908,1.1930209398252034,balanced,600,l2,0.00018579057880446537,COMPLETE
37,37,0.9474802671523982,2025-05-02 19:05:12.242080,2025-05-02 19:05:13.509131,0 days 00:00:01.267051,72.66575353080593,,200,l1,0.0003053827254549633,COMPLETE
38,38,0.9560240963855422,2025-05-02 19:05:13.510430,2025-05-02 19:05:14.493705,0 days 00:00:00.983275,0.40030603373855567,balanced,800,l2,0.0005627947168442241,COMPLETE
39,39,0.9548736462093862,2025-05-02 19:05:14.494994,2025-05-02 19:05:15.228601,0 days 00:00:00.733607,0.12205426524527196,balanced,900,l2,0.0023195754922438407,COMPLETE
40,40,0.9546755006776089,2025-05-02 19:05:15.229718,2025-05-02 19:05:17.212121,0 days 00:00:01.982403,0.042569363166487864,balanced,1000,l2,0.00014860232947250742,COMPLETE
41,41,0.9548679245283018,2025-05-02 19:05:17.213682,2025-05-02 19:05:17.706334,0 days 00:00:00.492652,0.4569528158222091,balanced,800,l2,0.0005647923373745105,COMPLETE
42,42,0.9548679245283018,2025-05-02 19:05:17.707423,2025-05-02 19:05:18.832120,0 days 00:00:01.124697,1.4092330468875938,balanced,700,l2,0.0004016481765657813,COMPLETE
43,43,0.9540785498489427,2025-05-02 19:05:18.833633,2025-05-02 19:05:19.754654,0 days 00:00:00.921021,4.108281979277682,balanced,800,l2,0.0011009519041401906,COMPLETE
44,44,0.9540785498489427,2025-05-02 19:05:19.764630,2025-05-02 19:05:20.781705,0 days 00:00:01.017075,10.246530265988353,balanced,900,l2,0.0002669560025000769,COMPLETE
45,45,0.9555923528526268,2025-05-02 19:05:20.783011,2025-05-02 19:05:21.420420,0 days 00:00:00.637409,0.31389552756637873,balanced,700,l1,0.001814118824014673,COMPLETE
46,46,0.9531863485351858,2025-05-02 19:05:21.421515,2025-05-02 19:05:21.877549,0 days 00:00:00.456034,0.5948134754398738,,100,l1,0.00055244689410413,COMPLETE
47,47,0.9547572523673531,2025-05-02 19:05:21.878856,2025-05-02 19:05:25.027306,0 days 00:00:03.148450,0.00891201910182143,balanced,600,l1,0.00010172704316526162,COMPLETE
48,48,0.9549007817197835,2025-05-02 19:05:25.028398,2025-05-02 19:05:25.325267,0 days 00:00:00.296869,0.13858798738845113,balanced,800,l1,0.004973598129737198,COMPLETE
49,49,0.9540785498489427,2025-05-02 19:05:25.326559,2025-05-02 19:05:25.917028,0 days 00:00:00.590469,2.0584016466971975,balanced,600,l2,0.0003899101813967088,COMPLETE
50,50,0.9505910882085481,2025-05-02 19:05:25.918310,2025-05-02 19:05:26.746363,0 days 00:00:00.828053,0.9528548610766804,,700,l1,0.018973066165675095,COMPLETE
51,51,0.9559066967644846,2025-05-02 19:05:26.747651,2025-05-02 19:05:27.913304,0 days 00:00:01.165653,4.954411989378738,balanced,900,l1,0.0006554551783209965,COMPLETE
52,52,0.9548951576406698,2025-05-02 19:05:27.914600,2025-05-02 19:05:28.837176,0 days 00:00:00.922576,7.156351728941929,balanced,800,l1,0.0005352751075204107,COMPLETE
53,53,0.9555923528526268,2025-05-02 19:05:28.838540,2025-05-02 19:05:30.345393,0 days 00:00:01.506853,0.2519251121397389,balanced,1000,l1,0.0009689026983726209,COMPLETE
54,54,0.9527261742939133,2025-05-02 19:05:30.347075,2025-05-02 19:05:33.273329,0 days 00:00:02.926254,0.0016454473694718216,balanced,900,l1,0.0014124066087833926,COMPLETE
55,55,0.9564824574612257,2025-05-02 19:05:33.274605,2025-05-02 19:05:35.142787,0 days 00:00:01.868182,1.625844330497542,balanced,900,l1,0.0003606322718346934,COMPLETE
56,56,0.9557362240289069,2025-05-02 19:05:35.144318,2025-05-02 19:05:35.656719,0 days 00:00:00.512401,1.7666627629691214,balanced,200,l1,0.0003203649504337542,COMPLETE
57,57,0.9557362240289069,2025-05-02 19:05:35.658003,2025-05-02 19:05:37.942336,0 days 00:00:02.284333,0.6175931666031463,balanced,800,l1,0.0002211624291361484,COMPLETE
58,58,0.9563121422115095,2025-05-02 19:05:37.943618,2025-05-02 19:05:39.141377,0 days 00:00:01.197759,2.681745455871938,balanced,900,l1,0.0007268501732931971,COMPLETE
59,59,0.9557362240289069,2025-05-02 19:05:39.142534,2025-05-02 19:05:40.140688,0 days 00:00:00.998154,14.314844835593101,balanced,1000,l1,0.0007320161737704083,COMPLETE
60,60,0.9046620422648814,2025-05-02 19:05:40.141989,2025-05-02 19:05:42.718861,0 days 00:00:02.576872,3.4844448136618147,,900,l1,0.00015271358208299293,COMPLETE
61,61,0.9561944904410657,2025-05-02 19:05:42.721143,2025-05-02 19:05:43.756658,0 days 00:00:01.035515,1.0958383074642886,balanced,800,l1,0.0004356181775055818,COMPLETE
62,62,0.9566003616636528,2025-05-02 19:05:43.757944,2025-05-02 19:05:44.724355,0 days 00:00:00.966411,2.5345821123267136,balanced,800,l1,0.0003658985864991237,COMPLETE
63,63,0.9566003616636528,2025-05-02 19:05:44.725634,2025-05-02 19:05:45.600959,0 days 00:00:00.875325,2.5920985248183284,balanced,800,l1,0.00037437274684631107,COMPLETE
64,64,0.9560505719446116,2025-05-02 19:05:45.602251,2025-05-02 19:05:46.366358,0 days 00:00:00.764107,2.759003457011416,balanced,900,l1,0.000383277376881388,COMPLETE
65,65,0.9548679245283018,2025-05-02 19:05:46.367644,2025-05-02 19:05:47.421643,0 days 00:00:01.053999,8.276934280773977,balanced,800,l1,0.00026195879717753125,COMPLETE
66,66,0.9550392275196138,2025-05-02 19:05:47.422958,2025-05-02 19:05:48.634182,0 days 00:00:01.211224,1.7882025130601167,balanced,900,l1,0.00019606837436110817,COMPLETE
67,67,0.9548679245283018,2025-05-02 19:05:48.635487,2025-05-02 19:05:50.561359,0 days 00:00:01.925872,0.9014578196014358,balanced,1000,l1,0.00012164957629444378,COMPLETE
68,68,0.9561944904410657,2025-05-02 19:05:50.562674,2025-05-02 19:05:51.413240,0 days 00:00:00.850566,2.849729015537377,balanced,400,l1,0.0004494551046451178,COMPLETE
69,69,0.9548679245283018,2025-05-02 19:05:51.414570,2025-05-02 19:05:52.613764,0 days 00:00:01.199194,43.91350589818677,balanced,900,l1,0.00033008667068345766,COMPLETE
70,70,0.9550443542324463,2025-05-02 19:05:52.615302,2025-05-02 19:05:53.231637,0 days 00:00:00.616335,1.3789637726207902,balanced,700,l1,0.0008632147365234521,COMPLETE
71,71,0.9559066967644846,2025-05-02 19:05:53.232953,2025-05-02 19:05:53.763990,0 days 00:00:00.531037,6.54328030866727,balanced,200,l1,0.000397986379859318,COMPLETE
72,72,0.9563121422115095,2025-05-02 19:05:53.765289,2025-05-02 19:05:54.636838,0 days 00:00:00.871549,2.5302350131671125,balanced,400,l1,0.0004697210012992358,COMPLETE
73,73,0.9555923528526268,2025-05-02 19:05:54.638135,2025-05-02 19:05:55.449706,0 days 00:00:00.811571,253.63966576002312,balanced,300,l1,0.000243196576260897,COMPLETE
74,74,0.9560505719446116,2025-05-02 19:05:55.451020,2025-05-02 19:05:56.143938,0 days 00:00:00.692918,2.70291380861626,balanced,400,l1,0.0006463545922609228,COMPLETE
75,75,0.9559066967644846,2025-05-02 19:05:56.145252,2025-05-02 19:05:56.817135,0 days 00:00:00.671883,0.7193845244614788,balanced,300,l1,0.0003094133469187957,COMPLETE
76,76,0.9559066967644846,2025-05-02 19:05:56.818457,2025-05-02 19:05:57.592434,0 days 00:00:00.773977,1.4232911184649,balanced,500,l1,0.00044926277701056876,COMPLETE
77,77,0.9557628648811314,2025-05-02 19:05:57.593731,2025-05-02 19:05:58.011481,0 days 00:00:00.417750,4.182143004347916,balanced,400,l1,0.001076500455327752,COMPLETE
78,78,0.9551833408782254,2025-05-02 19:05:58.012794,2025-05-02 19:05:59.421833,0 days 00:00:01.409039,21.976291011180848,balanced,800,l1,0.00017368489903295834,COMPLETE
79,79,0.9478644170846634,2025-05-02 19:05:59.423158,2025-05-02 19:06:00.390613,0 days 00:00:00.967455,0.4778878269298772,,800,l1,0.000753092171173357,COMPLETE
80,80,0.9557362240289069,2025-05-02 19:06:00.391923,2025-05-02 19:06:01.114169,0 days 00:00:00.722246,10.20410566512472,balanced,300,l1,0.00022209612587910908,COMPLETE
81,81,0.9559066967644846,2025-05-02 19:06:01.115485,2025-05-02 19:06:01.764234,0 days 00:00:00.648749,2.5532573613338094,balanced,400,l1,0.00047092839565314486,COMPLETE
