TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
79,5583,7,81,0.9186,0.4937,0.6423,0.9987,0.9847,0.4,train
755,55796,108,847,0.8749,0.4713,0.6126,0.9981,0.9834,0.4,val
7370,495741,988,7706,0.8818,0.4889,0.629,0.998,0.983,0.4,test
