TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
99,5575,13,63,0.8839,0.6111,0.7226,0.9977,0.9868,0.7,train
908,55650,192,756,0.8255,0.5457,0.657,0.9966,0.9835,0.7,val
8156,495235,1558,6856,0.8396,0.5433,0.6597,0.9969,0.9836,0.7,test
