TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3059,278639,406,5426,0.8828,0.3605,0.512,0.9985,0.9797,0.5,train
594,55736,104,1072,0.851,0.3565,0.5025,0.9981,0.9795,0.5,val
2405,222947,391,4282,0.8602,0.3597,0.5072,0.9982,0.9797,0.5,test
