TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
718,12430,0,349,1.0,0.6729,0.8045,1.0,0.9741,0.3,train
817,12235,89,356,0.9018,0.6965,0.786,0.9928,0.967,0.3,val
6225,98425,680,2651,0.9015,0.7013,0.7889,0.9931,0.9692,0.3,test
