TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
73818,167551,17,9096,0.9998,0.8903,0.9419,0.9999,0.9636,0.1,train
228,48447,1297,124,0.1495,0.6477,0.2429,0.9739,0.9716,0.1,val
68521,112303,15333,4230,0.8171,0.9419,0.8751,0.8799,0.9024,0.1,test
