TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
108940,125877,0,15665,1.0,0.8743,0.9329,1.0,0.9375,0.8,train
8975,39314,444,1363,0.9529,0.8682,0.9085,0.9888,0.9639,0.8,val
20120,167542,11771,954,0.6309,0.9547,0.7597,0.9344,0.9365,0.8,test
