TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1072,12223,149,53,0.878,0.9529,0.9139,0.988,0.985,0.2,train
1006,12277,153,61,0.868,0.9428,0.9039,0.9877,0.9841,0.2,val
8496,97833,1224,428,0.8741,0.952,0.9114,0.9876,0.9847,0.2,test
