TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
94,1227,14,14,0.8704,0.8704,0.8704,0.9887,0.9792,0.3,train
873,12290,142,192,0.8601,0.8197,0.8394,0.9886,0.9753,0.3,val
8332,108877,1309,1611,0.8642,0.838,0.8509,0.9881,0.9757,0.3,test
