TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8337,279146,31,16,0.9963,0.9981,0.9972,0.9999,0.9998,0.0,train
1639,55853,8,6,0.9951,0.9964,0.9957,0.9999,0.9998,0.0,val
6821,223153,32,19,0.9953,0.9972,0.9963,0.9999,0.9998,0.0,test
