,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
47,47,0.9756532066508313,2025-05-02 18:54:35.652868,2025-05-02 18:54:53.059642,0 days 00:00:17.406774,0.8817534074915252,balanced,700,l1,0.00020772452393917032,COMPLETE
48,48,0.9739490822972173,2025-05-02 18:54:53.061105,2025-05-02 18:55:11.008890,0 days 00:00:17.947785,0.028372060102831578,balanced,800,l1,0.0004314762591144229,COMPLETE
49,49,0.9448592762780011,2025-05-02 18:55:11.010887,2025-05-02 18:56:05.618505,0 days 00:00:54.607618,0.42432271402537103,balanced,700,l2,0.00013785813378515362,COMPLETE
50,50,0.9762611275964391,2025-05-02 18:56:05.620885,2025-05-02 18:56:30.796641,0 days 00:00:25.175756,0.1254635866623202,balanced,1000,l1,0.0007822231838468944,COMPLETE
51,51,0.9762611275964391,2025-05-02 18:56:30.798845,2025-05-02 18:56:50.374059,0 days 00:00:19.575214,0.08851243038970352,balanced,800,l1,0.00023276239334819705,COMPLETE
52,52,0.9762611275964391,2025-05-02 18:56:50.375544,2025-05-02 18:57:10.427141,0 days 00:00:20.051597,0.2199866367814133,balanced,800,l1,0.00031117026529860686,COMPLETE
53,53,0.9448592762780011,2025-05-02 18:57:10.428618,2025-05-02 18:57:20.380211,0 days 00:00:09.951593,0.006999871290032694,balanced,900,l1,0.00019169679127792363,COMPLETE
54,54,0.9762611275964391,2025-05-02 18:57:20.382216,2025-05-02 18:57:38.873770,0 days 00:00:18.491554,0.040168381953395414,balanced,800,l1,0.00014552559199456448,COMPLETE
55,55,0.9762611275964391,2025-05-02 18:57:38.875305,2025-05-02 18:57:56.910357,0 days 00:00:18.035052,0.0868480173614435,balanced,700,l1,0.0005958729832855787,COMPLETE
56,56,0.9448592762780011,2025-05-02 18:57:56.911817,2025-05-02 18:58:17.188623,0 days 00:00:20.276806,0.020758338476681164,balanced,900,l1,0.0002577536340261765,COMPLETE
57,57,0.9623607347184583,2025-05-02 18:58:17.190847,2025-05-02 18:58:26.282257,0 days 00:00:09.091410,0.14075675315450625,,600,l1,0.005282147818180496,COMPLETE
58,58,0.9739490822972173,2025-05-02 18:58:26.283575,2025-05-02 18:59:22.467695,0 days 00:00:56.184120,17.637060260359856,balanced,800,l2,0.00038038858345326335,COMPLETE
59,59,0.9445879988515647,2025-05-02 18:59:22.470107,2025-05-02 18:59:32.537497,0 days 00:00:10.067390,0.001987190766533912,balanced,1000,l1,0.00012736328072234247,COMPLETE
60,60,0.9756532066508313,2025-05-02 18:59:32.538998,2025-05-02 18:59:47.603062,0 days 00:00:15.064064,0.36218736530575535,balanced,600,l1,0.00017496710602815454,COMPLETE
61,61,0.9762611275964391,2025-05-02 18:59:47.605089,2025-05-02 19:00:04.003809,0 days 00:00:16.398720,0.06713176318569124,balanced,700,l1,0.00012489687790086186,COMPLETE
62,62,0.9442528735632184,2025-05-02 19:00:04.005174,2025-05-02 19:00:07.122525,0 days 00:00:03.117351,0.03697415225476594,balanced,700,l1,0.03315851618038117,COMPLETE
63,63,0.9762611275964391,2025-05-02 19:00:07.123742,2025-05-02 19:00:26.942378,0 days 00:00:19.818636,0.07549849862476496,balanced,800,l1,0.00010111026951693741,COMPLETE
64,64,0.9762611275964391,2025-05-02 19:00:26.943738,2025-05-02 19:00:44.523685,0 days 00:00:17.579947,0.24772187242595875,balanced,700,l1,0.0002262056315012153,COMPLETE
65,65,0.9448592762780011,2025-05-02 19:00:44.525711,2025-05-02 19:00:49.723479,0 days 00:00:05.197768,0.009348083783920831,balanced,500,l1,0.00014954517039205982,COMPLETE
66,66,0.9448592762780011,2025-05-02 19:00:49.724683,2025-05-02 19:01:05.553354,0 days 00:00:15.828671,0.023612993418616557,balanced,700,l1,0.00028551198551148694,COMPLETE
67,67,0.9448592762780011,2025-05-02 19:01:05.554712,2025-05-02 19:01:06.412549,0 days 00:00:00.857837,0.5858097049859905,balanced,800,l1,0.09535745782102699,COMPLETE
68,68,0.9448592762780011,2025-05-02 19:01:06.413771,2025-05-02 19:01:53.353854,0 days 00:00:46.940083,1.2784436096312783,balanced,700,l2,0.0005015101040885431,COMPLETE
69,69,0.9549549549549551,2025-05-02 19:01:53.356050,2025-05-02 19:02:00.612310,0 days 00:00:07.256260,0.013005487212223674,,600,l1,0.0001923827768087323,COMPLETE
70,70,0.9762611275964391,2025-05-02 19:02:00.614675,2025-05-02 19:02:26.963084,0 days 00:00:26.348409,0.15159215412048793,balanced,800,l1,0.001072286718906953,COMPLETE
71,71,0.9762611275964391,2025-05-02 19:02:26.964017,2025-05-02 19:02:57.360349,0 days 00:00:30.396332,0.05975073058699125,balanced,500,l1,0.0003331717417967826,COMPLETE
72,72,0.9762611275964391,2025-05-02 19:02:57.362784,2025-05-02 19:03:11.881419,0 days 00:00:14.518635,0.048751814736774125,balanced,300,l1,0.00033149241884526133,COMPLETE
73,73,0.9448592762780011,2025-05-02 19:03:11.883702,2025-05-02 19:03:20.968197,0 days 00:00:09.084495,0.006542129234765807,balanced,500,l1,0.00022617159366045657,COMPLETE
74,74,0.9762611275964391,2025-05-02 19:03:20.969699,2025-05-02 19:03:39.728232,0 days 00:00:18.758533,0.03411995676169484,balanced,600,l1,0.0001698059251310136,COMPLETE
75,75,0.9756532066508313,2025-05-02 19:03:39.730626,2025-05-02 19:03:49.370505,0 days 00:00:09.639879,0.10528494421604898,balanced,400,l1,0.0003864789908209081,COMPLETE
76,76,0.9762611275964391,2025-05-02 19:03:49.372003,2025-05-02 19:04:01.038066,0 days 00:00:11.666063,0.07392015401285976,balanced,500,l1,0.00012338364854316467,COMPLETE
77,77,0.9762611275964391,2025-05-02 19:04:01.040077,2025-05-02 19:04:25.638113,0 days 00:00:24.598036,0.19547581835506364,balanced,700,l1,0.0002750929089603737,COMPLETE
78,78,0.9448592762780011,2025-05-02 19:04:25.639697,2025-05-02 19:04:53.315941,0 days 00:00:27.676244,0.01197968887026451,balanced,900,l1,0.00048556080972701505,COMPLETE
79,79,0.8219931271477664,2025-05-02 19:04:53.318292,2025-05-02 19:05:26.921967,0 days 00:00:33.603675,0.024280597884439148,,600,l2,0.0007078213741868801,COMPLETE
80,80,0.9762611275964391,2025-05-02 19:05:26.924428,2025-05-02 19:05:48.790198,0 days 00:00:21.865770,0.04529140615726892,balanced,700,l1,0.00019765287945919144,COMPLETE
81,81,0.9762611275964391,2025-05-02 19:05:48.799943,2025-05-02 19:06:07.809140,0 days 00:00:19.009197,0.05087982022294371,balanced,700,l1,0.0004894047679533865,COMPLETE
82,82,0.9762611275964391,2025-05-02 19:06:07.811211,2025-05-02 19:06:29.660999,0 days 00:00:21.849788,0.11201231835814232,balanced,800,l1,0.00025642022908079615,COMPLETE
83,83,0.9762611275964391,2025-05-02 19:06:29.662565,2025-05-02 19:06:46.378813,0 days 00:00:16.716248,0.06270390721690926,balanced,700,l1,0.000570226161903832,COMPLETE
84,84,0.9756532066508313,2025-05-02 19:06:46.380891,2025-05-02 19:07:01.846461,0 days 00:00:15.465570,0.2796072808135894,balanced,600,l1,0.0004137228762536681,COMPLETE
85,85,0.9762611275964391,2025-05-02 19:07:01.847966,2025-05-02 19:07:22.191965,0 days 00:00:20.343999,0.14815333213672158,balanced,800,l1,0.0001610891149080191,COMPLETE
86,86,0.9739490822972173,2025-05-02 19:07:22.193475,2025-05-02 19:07:39.758371,0 days 00:00:17.564896,0.0339937369029798,balanced,700,l1,0.0003430471817867182,COMPLETE
87,87,0.9448592762780011,2025-05-02 19:07:39.760459,2025-05-02 19:07:54.026536,0 days 00:00:14.266077,0.0159906350557501,balanced,800,l1,0.001428760811145224,COMPLETE
88,88,0.9759572573463936,2025-05-02 19:07:54.028030,2025-05-02 19:08:17.219376,0 days 00:00:23.191346,0.8384625182993372,balanced,900,l1,0.0001159048714391934,COMPLETE
89,89,0.9762611275964391,2025-05-02 19:08:17.221604,2025-05-02 19:08:35.110342,0 days 00:00:17.888738,0.08700223950092646,balanced,700,l1,0.00029713771248807017,COMPLETE
90,90,0.9756532066508313,2025-05-02 19:08:35.111866,2025-05-02 19:08:50.502339,0 days 00:00:15.390473,0.5294603919877844,balanced,600,l1,0.00022403997415519573,COMPLETE
91,91,0.9762611275964391,2025-05-02 19:08:50.503854,2025-05-02 19:09:10.980218,0 days 00:00:20.476364,0.11837889421889196,balanced,800,l1,0.00014820918138491,COMPLETE
92,92,0.9762611275964391,2025-05-02 19:09:10.982318,2025-05-02 19:09:33.874154,0 days 00:00:22.891836,0.058856467805357596,balanced,900,l1,0.00016504852298505532,COMPLETE
93,93,0.9762611275964391,2025-05-02 19:09:33.875883,2025-05-02 19:09:54.346719,0 days 00:00:20.470836,0.1739097273123632,balanced,800,l1,0.00019955574807656654,COMPLETE
94,94,0.9739490822972173,2025-05-02 19:09:54.348805,2025-05-02 19:10:10.398414,0 days 00:00:16.049609,0.027868404238747382,balanced,700,l1,0.0002444153097821654,COMPLETE
95,95,0.9448592762780011,2025-05-02 19:10:10.399942,2025-05-02 19:10:28.626246,0 days 00:00:18.226304,0.021241376960779827,balanced,800,l1,0.00017440335073999052,COMPLETE
96,96,0.8289874703691161,2025-05-02 19:10:28.628537,2025-05-02 19:10:40.859430,0 days 00:00:12.230893,0.0981982754724804,,700,l2,0.0001380485791881755,COMPLETE
97,97,0.9762611275964391,2025-05-02 19:10:40.860739,2025-05-02 19:10:59.361660,0 days 00:00:18.500921,0.038841643209293154,balanced,800,l1,0.00011060976952135556,COMPLETE
98,98,0.9756532066508313,2025-05-02 19:10:59.363373,2025-05-02 19:11:15.761360,0 days 00:00:16.397987,0.33562879568595183,balanced,700,l1,0.011054400843458906,COMPLETE
99,99,0.9753489753489754,2025-05-02 19:11:15.763453,2025-05-02 19:11:36.514918,0 days 00:00:20.751465,2.3944546954991894,balanced,800,l1,0.0021672640615430193,COMPLETE
