TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
42650,205827,18,1987,0.9996,0.9555,0.977,0.9999,0.992,0.4,train
29915,18603,4,1574,0.9999,0.95,0.9743,0.9998,0.9685,0.4,val
79426,68708,51788,465,0.6053,0.9942,0.7525,0.5702,0.7392,0.4,test
