TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7361,278661,363,1145,0.953,0.8654,0.9071,0.9987,0.9948,0.6,train
1512,55704,73,217,0.9539,0.8745,0.9125,0.9987,0.995,0.6,val
5722,223098,324,881,0.9464,0.8666,0.9047,0.9985,0.9948,0.6,test
