,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
38,38,0.03216200119118523,2025-05-02 18:40:42.581398,2025-05-02 18:40:43.430402,0 days 00:00:00.849004,3.8906,19,1.299483425600686,COMPLETE
39,39,0.03216200119118523,2025-05-02 18:40:43.431365,2025-05-02 18:40:44.246624,0 days 00:00:00.815259,3.8906,25,0.37054243612823734,COMPLETE
40,40,0.027462686567164177,2025-05-02 18:40:44.247178,2025-05-02 18:40:45.024003,0 days 00:00:00.776825,3.8906,30,0.19126841767434485,COMPLETE
41,41,0.9570149253731343,2025-05-02 18:40:45.025113,2025-05-02 18:40:45.922669,0 days 00:00:00.897556,3.8906,6,0.4434967464202546,COMPLETE
42,42,0.9576372315035799,2025-05-02 18:40:45.923011,2025-05-02 18:40:46.589098,0 days 00:00:00.666087,3.8906,8,0.24314398404888526,COMPLETE
43,43,0.8142808101613458,2025-05-02 18:40:46.590079,2025-05-02 18:40:47.416951,0 days 00:00:00.826872,3.8906,10,0.20779238534939964,COMPLETE
44,44,0.9570149253731343,2025-05-02 18:40:47.417293,2025-05-02 18:40:48.116560,0 days 00:00:00.699267,3.8906,8,0.31900644383172294,COMPLETE
45,45,0.48639325412035256,2025-05-02 18:40:48.116887,2025-05-02 18:40:48.728295,0 days 00:00:00.611408,3.8906,4,0.10099823593434865,COMPLETE
46,46,0.41917293233082714,2025-05-02 18:40:48.728635,2025-05-02 18:40:49.388299,0 days 00:00:00.659664,3.8906,13,1.9943693298546812,COMPLETE
47,47,0.7923076923076922,2025-05-02 18:40:49.388870,2025-05-02 18:40:50.121372,0 days 00:00:00.732502,3.8906,10,0.4349018464510461,COMPLETE
48,48,0.9576372315035799,2025-05-02 18:40:50.121987,2025-05-02 18:40:50.762059,0 days 00:00:00.640072,3.8906,8,0.1874082944196275,COMPLETE
49,49,0.957948106173576,2025-05-02 18:40:50.762395,2025-05-02 18:40:51.358507,0 days 00:00:00.596112,3.8906,8,0.17892112242073946,COMPLETE
50,50,0.015984955336154207,2025-05-02 18:40:51.358842,2025-05-02 18:40:52.000734,0 days 00:00:00.641892,3.8906,4,1.6384371672762255,COMPLETE
