TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
4654,278984,82,3810,0.9827,0.5499,0.7052,0.9997,0.9865,0.7,train
898,55841,17,750,0.9814,0.5449,0.7007,0.9997,0.9867,0.7,val
3721,223215,84,3005,0.9779,0.5532,0.7067,0.9996,0.9866,0.7,test
