,number,value,datetime_start,datetime_complete,duration,params_anomaly_threshold,params_max_dist,params_num_bootstrap_samples,state
32,32,0.53125,2025-04-15 15:36:02.032302,2025-04-15 15:36:35.646501,0 days 00:00:33.614199,0.3040428218219968,0.39049263209190516,2000,COMPLETE
33,33,0.53125,2025-04-15 15:36:35.647260,2025-04-15 15:37:01.959210,0 days 00:00:26.311950,0.35494040005755084,0.33408912569264704,1500,COMPLETE
34,34,0.0,2025-04-15 15:37:01.959945,2025-04-15 15:38:11.487406,0 days 00:01:09.527461,0.8884984588797081,0.33790262932088966,3500,COMPLETE
35,35,0.5305940151853507,2025-04-15 15:38:11.490963,2025-04-15 15:39:28.929170,0 days 00:01:17.438207,0.3886495982112096,0.39572149206991813,3000,COMPLETE
36,36,0.5292802860974519,2025-04-15 15:39:28.929894,2025-04-15 15:40:09.178156,0 days 00:00:40.248262,0.4828297994180419,0.35095546471480404,1000,COMPLETE
37,37,0.5300668151447662,2025-04-15 15:40:09.178936,2025-04-15 15:41:07.278809,0 days 00:00:58.099873,0.3397880506753548,0.45826155173157057,2500,COMPLETE
38,38,0.5299374441465594,2025-04-15 15:41:07.279554,2025-04-15 15:42:31.012294,0 days 00:01:23.732740,0.43334247014777494,0.42414730188658467,4000,COMPLETE
39,39,0.5305940151853507,2025-04-15 15:42:31.013018,2025-04-15 15:43:05.379942,0 days 00:00:34.366924,0.38642846517325447,0.3054627704800824,2000,COMPLETE
40,40,0.5292802860974519,2025-04-15 15:43:05.380732,2025-04-15 15:43:31.611174,0 days 00:00:26.230442,0.5256880193658136,0.3689458856032474,1500,COMPLETE
41,41,0.5305940151853507,2025-04-15 15:43:31.611573,2025-04-15 15:43:52.125227,0 days 00:00:20.513654,0.48675126151238324,0.4360682089349204,1500,COMPLETE
42,42,0.5298840321141838,2025-04-15 15:43:52.125959,2025-04-15 15:44:09.570519,0 days 00:00:17.444560,0.390599584182475,0.49032074327072295,1000,COMPLETE
43,43,0.0,2025-04-15 15:44:09.570921,2025-04-15 15:44:42.880386,0 days 00:00:33.309465,0.7841901301978156,0.39851598602029725,2000,COMPLETE
44,44,0.53125,2025-04-15 15:44:42.881107,2025-04-15 15:45:03.323968,0 days 00:00:20.442861,0.43300692937445867,0.4494149118757236,1500,COMPLETE
45,45,0.53125,2025-04-15 15:45:03.324709,2025-04-15 15:45:18.063649,0 days 00:00:14.738940,0.45647387411153,0.5608766299925448,1000,COMPLETE
46,46,0.5300668151447662,2025-04-15 15:45:18.064405,2025-04-15 15:45:29.685353,0 days 00:00:11.620948,0.32736057365198457,0.598113990224254,500,COMPLETE
47,47,0.2846715328467153,2025-04-15 15:45:29.685789,2025-04-15 15:46:10.847818,0 days 00:00:41.162029,0.5314310860950177,0.516178213593157,2500,COMPLETE
48,48,0.5305394560855996,2025-04-15 15:46:10.848621,2025-04-15 15:46:31.045339,0 days 00:00:20.196718,0.4020879738259925,0.6847820571390292,1500,COMPLETE
49,49,0.0,2025-04-15 15:46:31.046106,2025-04-15 15:48:31.359958,0 days 00:02:00.313852,0.6353346766466113,0.4755967024644254,5000,COMPLETE
50,50,0.0,2025-04-15 15:48:31.360742,2025-04-15 15:49:05.335342,0 days 00:00:33.974600,0.59046974110038,0.3547946652500288,2000,COMPLETE
51,51,0.5299374441465594,2025-04-15 15:49:05.336088,2025-04-15 15:49:23.013545,0 days 00:00:17.677457,0.47491300974911055,0.5298170619272984,1000,COMPLETE
52,52,0.53125,2025-04-15 15:49:23.014297,2025-04-15 15:49:43.275596,0 days 00:00:20.261299,0.4527364795225202,0.5057709032273541,1500,COMPLETE
53,53,0.5305940151853507,2025-04-15 15:49:43.276337,2025-04-15 15:50:03.875272,0 days 00:00:20.598935,0.5023533850659723,0.526774208215095,1500,COMPLETE
54,54,0.5299374441465594,2025-04-15 15:50:03.875688,2025-04-15 15:50:34.562199,0 days 00:00:30.686511,0.47092971130686867,0.5497573273582342,2000,COMPLETE
55,55,0.5300668151447662,2025-04-15 15:50:34.562930,2025-04-15 15:50:46.256857,0 days 00:00:11.693927,0.3663264998176762,0.6298383048886809,500,COMPLETE
56,56,0.45020668921458096,2025-04-15 15:50:46.257570,2025-04-15 15:51:04.509764,0 days 00:00:18.252194,0.30198777787554265,0.7680936941785255,1500,COMPLETE
57,57,0.5299374441465594,2025-04-15 15:51:04.510181,2025-04-15 15:51:22.442137,0 days 00:00:17.931956,0.4315987673255192,0.4657415579218683,1000,COMPLETE
58,58,0.0,2025-04-15 15:51:22.442888,2025-04-15 15:51:55.887261,0 days 00:00:33.444373,0.5448954208279934,0.413470417538761,2000,COMPLETE
59,59,0.5292802860974519,2025-04-15 15:51:55.888007,2025-04-15 15:52:48.053209,0 days 00:00:52.165202,0.5146997853605589,0.43817015077983157,3000,COMPLETE
60,60,0.0,2025-04-15 15:52:48.053967,2025-04-15 15:53:05.998406,0 days 00:00:17.944439,0.5856174717999273,0.4912892556104491,1000,COMPLETE
61,61,0.53125,2025-04-15 15:53:05.999135,2025-04-15 15:53:39.646801,0 days 00:00:33.647666,0.329357088367593,0.3045756988599885,2000,COMPLETE
62,62,0.53125,2025-04-15 15:53:39.647549,2025-04-15 15:54:13.295211,0 days 00:00:33.647662,0.3470162912214719,0.31416550762487844,2000,COMPLETE
63,63,0.53125,2025-04-15 15:54:13.295981,2025-04-15 15:54:38.906475,0 days 00:00:25.610494,0.37492513927385057,0.3831941438682337,1500,COMPLETE
64,64,0.53125,2025-04-15 15:54:38.907248,2025-04-15 15:55:21.681804,0 days 00:00:42.774556,0.3162597671584026,0.35019009747741997,2500,COMPLETE
65,65,0.5305940151853507,2025-04-15 15:55:21.682561,2025-04-15 15:56:04.590065,0 days 00:00:42.907504,0.41663426482405175,0.33517444266610213,2500,COMPLETE
66,66,0.53125,2025-04-15 15:56:04.590831,2025-04-15 15:56:31.138630,0 days 00:00:26.547799,0.35018033462452425,0.31670088799115814,1500,COMPLETE
67,67,0.5305940151853507,2025-04-15 15:56:31.139051,2025-04-15 15:57:04.939809,0 days 00:00:33.800758,0.39681873877739926,0.3684619758509057,2000,COMPLETE
68,68,0.53125,2025-04-15 15:57:04.940608,2025-04-15 15:57:19.354040,0 days 00:00:14.413432,0.37741782110801736,0.41267526742051364,500,COMPLETE
69,69,0.53125,2025-04-15 15:57:19.354796,2025-04-15 15:57:39.608827,0 days 00:00:20.254031,0.4365947380775925,0.6054541564301017,1500,COMPLETE
70,70,0.0,2025-04-15 15:57:39.609547,2025-04-15 15:58:29.207941,0 days 00:00:49.598394,0.754491317679933,0.5666656387558532,3000,COMPLETE
71,71,0.53125,2025-04-15 15:58:29.208677,2025-04-15 15:59:02.220591,0 days 00:00:33.011914,0.31082093212420864,0.3936404962036103,2000,COMPLETE
72,72,0.5300668151447662,2025-04-15 15:59:02.221357,2025-04-15 15:59:44.875790,0 days 00:00:42.654433,0.327724513479775,0.43971931520391994,2500,COMPLETE
73,73,0.53125,2025-04-15 15:59:44.876591,2025-04-15 16:00:18.066963,0 days 00:00:33.190372,0.34303458836797895,0.3831259789150938,2000,COMPLETE
74,74,0.53125,2025-04-15 16:00:18.067717,2025-04-15 16:00:38.578041,0 days 00:00:20.510324,0.31022665581761016,0.32240446083857305,1000,COMPLETE
75,75,0.5292802860974519,2025-04-15 16:00:38.578797,2025-04-15 16:02:21.477333,0 days 00:01:42.898536,0.4902813677485993,0.40397306988924553,4500,COMPLETE
76,76,0.5305394560855996,2025-04-15 16:02:21.479106,2025-04-15 16:02:41.901548,0 days 00:00:20.422442,0.4105217343016374,0.4285812996395194,1500,COMPLETE
77,77,0.53125,2025-04-15 16:02:41.902319,2025-04-15 16:03:16.078133,0 days 00:00:34.175814,0.360824211268306,0.34427002628762754,2000,COMPLETE
78,78,0.5249228054697839,2025-04-15 16:03:16.078942,2025-04-15 16:03:39.197170,0 days 00:00:23.118228,0.3300749846418433,0.714535420417544,1500,COMPLETE
79,79,0.53125,2025-04-15 16:03:39.197925,2025-04-15 16:04:05.565462,0 days 00:00:26.367537,0.46098385623346233,0.4563922288205889,1500,COMPLETE
80,80,0.53125,2025-04-15 16:04:05.566238,2025-04-15 16:04:32.299333,0 days 00:00:26.733095,0.30048001839019717,0.36129907931928407,1000,COMPLETE
81,81,0.53125,2025-04-15 16:04:32.300100,2025-04-15 16:05:06.327200,0 days 00:00:34.027100,0.3544390879851186,0.3015423115524761,2000,COMPLETE
82,82,0.53125,2025-04-15 16:05:06.327994,2025-04-15 16:05:35.021595,0 days 00:00:28.693601,0.3751696393082319,0.33135861825262986,1500,COMPLETE
83,83,0.53125,2025-04-15 16:05:35.022356,2025-04-15 16:06:01.276827,0 days 00:00:26.254471,0.3190233346930118,0.38079094989090934,1500,COMPLETE
84,84,0.5300668151447662,2025-04-15 16:06:01.277592,2025-04-15 16:06:19.383890,0 days 00:00:18.106298,0.33828422643770006,0.48082884425395506,1000,COMPLETE
85,85,0.5305940151853507,2025-04-15 16:06:19.385029,2025-04-15 16:07:02.669289,0 days 00:00:43.284260,0.3870944908544536,0.34367474810276943,2500,COMPLETE
86,86,0.5299374441465594,2025-04-15 16:07:02.670107,2025-04-15 16:07:39.729472,0 days 00:00:37.059365,0.4696573122385513,0.32439084049171346,2000,COMPLETE
87,87,0.53125,2025-04-15 16:07:39.730322,2025-04-15 16:07:54.665289,0 days 00:00:14.934967,0.44389226625561623,0.6635881984678358,500,COMPLETE
88,88,0.5298840321141838,2025-04-15 16:07:54.666132,2025-04-15 16:08:20.736255,0 days 00:00:26.070123,0.40917886949474674,0.5100334985944814,1000,COMPLETE
89,89,0.53125,2025-04-15 16:08:20.737101,2025-04-15 16:08:57.909087,0 days 00:00:37.171986,0.35688227055792254,0.35853225098814484,1500,COMPLETE
90,90,0.5299374441465594,2025-04-15 16:08:57.909920,2025-04-15 16:09:30.988549,0 days 00:00:33.078629,0.5389768254608639,0.39520801979534326,1500,COMPLETE
91,91,0.53125,2025-04-15 16:09:30.989362,2025-04-15 16:10:00.185445,0 days 00:00:29.196083,0.42835222643874643,0.47994994634026295,1500,COMPLETE
92,92,0.5292802860974519,2025-04-15 16:10:00.186259,2025-04-15 16:10:41.835894,0 days 00:00:41.649635,0.5131111630299228,0.44124094268345426,2000,COMPLETE
93,93,0.5305940151853507,2025-04-15 16:10:41.836712,2025-04-15 16:11:04.798469,0 days 00:00:22.961757,0.4969744723830406,0.5001122167731975,1500,COMPLETE
94,94,0.5299374441465594,2025-04-15 16:11:04.799244,2025-04-15 16:12:18.640625,0 days 00:01:13.841381,0.44791638177090354,0.4546439710911603,3500,COMPLETE
95,95,0.5305940151853507,2025-04-15 16:12:18.641444,2025-04-15 16:12:39.972172,0 days 00:00:21.330728,0.42491441737041497,0.4656569749339916,1000,COMPLETE
96,96,0.5298840321141838,2025-04-15 16:12:39.974182,2025-04-15 16:13:14.575185,0 days 00:00:34.601003,0.3993398408292936,0.42382097423256976,2000,COMPLETE
97,97,0.5299374441465594,2025-04-15 16:13:14.576046,2025-04-15 16:13:34.698853,0 days 00:00:20.122807,0.4734129232361416,0.5215617801614961,1000,COMPLETE
98,98,0.53125,2025-04-15 16:13:34.699676,2025-04-15 16:14:03.193331,0 days 00:00:28.493655,0.33468546135070587,0.36892907674946795,1500,COMPLETE
99,99,0.5303030303030304,2025-04-15 16:14:03.194170,2025-04-15 16:14:33.930153,0 days 00:00:30.735983,0.37747265445935607,0.5864522087694568,2000,COMPLETE
