TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5960,279024,0,2546,1.0,0.7007,0.824,1.0,0.9911,0.6,train
1207,55701,76,522,0.9408,0.6981,0.8015,0.9986,0.9896,0.6,val
4639,223050,372,1964,0.9258,0.7026,0.7989,0.9983,0.9898,0.6,test
