TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
22861,172731,0,54890,1.0,0.294,0.4544,1.0,0.7809,0.4,train
4607,34161,304,11024,0.9381,0.2947,0.4485,0.9912,0.7739,0.4,val
18282,136509,1243,44353,0.9363,0.2919,0.445,0.991,0.7725,0.4,test
