TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6121,278734,387,2288,0.9405,0.7279,0.8207,0.9986,0.9907,0.3,train
1257,55680,96,473,0.929,0.7266,0.8154,0.9983,0.9901,0.3,val
4963,223024,302,1736,0.9426,0.7409,0.8297,0.9986,0.9911,0.3,test
