TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7783,278663,400,684,0.9511,0.9192,0.9349,0.9986,0.9962,0.5,train
1575,55727,75,129,0.9545,0.9243,0.9392,0.9987,0.9965,0.5,val
6173,223047,311,494,0.952,0.9259,0.9388,0.9986,0.9965,0.5,test
