TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5695,278136,1079,2620,0.8407,0.6849,0.7549,0.9961,0.9871,0.1,train
1109,55646,204,547,0.8446,0.6697,0.7471,0.9963,0.9869,0.1,val
4656,222349,809,2211,0.852,0.678,0.7551,0.9964,0.9869,0.1,test
