TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8423,279014,76,17,0.9911,0.998,0.9945,0.9997,0.9997,0.9,train
1592,55893,15,6,0.9907,0.9962,0.9934,0.9997,0.9996,0.9,val
6768,223159,66,32,0.9903,0.9953,0.9928,0.9997,0.9996,0.9,test
