TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8490,278890,134,16,0.9845,0.9981,0.9912,0.9995,0.9995,0.6,train
1729,55745,32,0,0.9818,1.0,0.9908,0.9994,0.9994,0.6,val
6589,223313,109,14,0.9837,0.9979,0.9908,0.9995,0.9995,0.6,test
