TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8322,279146,31,31,0.9963,0.9963,0.9963,0.9999,0.9998,0.0,train
1633,55853,8,12,0.9951,0.9927,0.9939,0.9999,0.9997,0.0,val
6799,223150,35,41,0.9949,0.994,0.9944,0.9998,0.9997,0.0,test
