TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
17695,24544,4,545,0.9998,0.9701,0.9847,0.9998,0.9872,0.5,train
3569,4877,2,109,0.9994,0.9704,0.9847,0.9996,0.987,0.5,val
14119,19661,6,446,0.9996,0.9694,0.9842,0.9997,0.9868,0.5,test
