TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
17880,24469,28,411,0.9984,0.9775,0.9879,0.9989,0.9897,0.9,train
3498,4967,3,89,0.9991,0.9752,0.987,0.9994,0.9892,0.9,val
14282,19600,27,323,0.9981,0.9779,0.9879,0.9986,0.9898,0.9,test
