TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7163,33093,25641,1590,0.2184,0.8183,0.3447,0.5634,0.5965,0.7,train
59,8550,4831,57,0.0121,0.5086,0.0236,0.639,0.6378,0.7,val
1630,36722,15022,617,0.0979,0.7254,0.1725,0.7097,0.7103,0.7,test
