TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1150,63909,702,1726,0.621,0.3999,0.4865,0.9891,0.964,0.3,train
128,12626,76,667,0.6275,0.161,0.2563,0.994,0.945,0.3,val
1888,33069,13477,5557,0.1229,0.2536,0.1655,0.7105,0.6475,0.3,test
