,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
38,38,0.06489675516224189,2025-04-25 15:33:55.801626,2025-04-25 15:33:56.002256,0 days 00:00:00.200630,3.8906,20,0.40040781338001075,COMPLETE
39,39,0.06502463054187192,2025-04-25 15:33:56.002485,2025-04-25 15:33:56.198774,0 days 00:00:00.196289,3.8906,23,0.5707213118511281,COMPLETE
40,40,0.06786296900489396,2025-04-25 15:33:56.198996,2025-04-25 15:33:56.393283,0 days 00:00:00.194287,3.8906,18,0.2731773828759245,COMPLETE
41,41,0.06953937592867755,2025-04-25 15:33:56.393487,2025-04-25 15:33:56.586302,0 days 00:00:00.192815,3.8906,25,0.19367490949234573,COMPLETE
42,42,0.07330173775671406,2025-04-25 15:33:56.586514,2025-04-25 15:33:56.779913,0 days 00:00:00.193399,3.8906,19,0.2034715043428601,COMPLETE
43,43,0.07210626185958253,2025-04-25 15:33:56.780118,2025-04-25 15:33:56.971932,0 days 00:00:00.191814,3.8906,20,0.23905814186746993,COMPLETE
44,44,0.0679419525065963,2025-04-25 15:33:56.972140,2025-04-25 15:33:57.163532,0 days 00:00:00.191392,3.8906,27,0.7284827458495777,COMPLETE
45,45,0.05165733964700818,2025-04-25 15:33:57.163735,2025-04-25 15:33:57.355738,0 days 00:00:00.192003,3.8906,19,1.3754599635793503,COMPLETE
46,46,0.06486125041792043,2025-04-25 15:33:57.355948,2025-04-25 15:33:57.547713,0 days 00:00:00.191765,3.8906,20,0.5453727140530167,COMPLETE
47,47,0.06547619047619048,2025-04-25 15:33:57.547913,2025-04-25 15:33:57.739761,0 days 00:00:00.191848,3.8906,20,0.4236632321218703,COMPLETE
48,48,0.10294117647058823,2025-04-25 15:33:57.739967,2025-04-25 15:33:57.931350,0 days 00:00:00.191383,3.8906,6,1.9789991171564858,COMPLETE
49,49,0.10144927536231885,2025-04-25 15:33:57.931571,2025-04-25 15:33:58.123639,0 days 00:00:00.192068,3.8906,6,1.7696266872252722,COMPLETE
50,50,0.03633846686277903,2025-04-25 15:33:58.123866,2025-04-25 15:33:58.320708,0 days 00:00:00.196842,3.8906,5,1.951864401479795,COMPLETE
51,51,0.03497513236001925,2025-04-25 15:33:58.320911,2025-04-25 15:33:58.516030,0 days 00:00:00.195119,3.8906,3,1.8258971712689531,COMPLETE
52,52,0.08091286307053942,2025-04-25 15:33:58.516251,2025-04-25 15:33:58.709327,0 days 00:00:00.193076,3.8906,7,1.8547400650835904,COMPLETE
53,53,0.0972568578553616,2025-04-25 15:33:58.709535,2025-04-25 15:33:58.902959,0 days 00:00:00.193424,3.8906,7,1.97534954263847,COMPLETE
54,54,0.10294117647058823,2025-04-25 15:33:58.903206,2025-04-25 15:33:59.095480,0 days 00:00:00.192274,3.8906,6,1.9765440063119433,COMPLETE
55,55,0.0975,2025-04-25 15:33:59.095688,2025-04-25 15:33:59.287686,0 days 00:00:00.191998,3.8906,7,1.9887357862969162,COMPLETE
56,56,0.10294117647058823,2025-04-25 15:33:59.287890,2025-04-25 15:33:59.482539,0 days 00:00:00.194649,3.8906,6,1.982369109995568,COMPLETE
57,57,0.035110533159947985,2025-04-25 15:33:59.482765,2025-04-25 15:33:59.676527,0 days 00:00:00.193762,3.8906,4,1.9645989541255995,COMPLETE
58,58,0.06235011990407673,2025-04-25 15:33:59.676746,2025-04-25 15:33:59.868461,0 days 00:00:00.191715,3.8906,9,1.9969628397510941,COMPLETE
59,59,0.099009900990099,2025-04-25 15:33:59.868668,2025-04-25 15:34:00.061142,0 days 00:00:00.192474,3.8906,6,1.760251390518639,COMPLETE
60,60,0.036189825879139645,2025-04-25 15:34:00.061514,2025-04-25 15:34:00.256721,0 days 00:00:00.195207,3.8906,5,1.7594973178628686,COMPLETE
61,61,0.0819327731092437,2025-04-25 15:34:00.256970,2025-04-25 15:34:00.450361,0 days 00:00:00.193391,3.8906,7,1.921710826242961,COMPLETE
62,62,0.09498680738786279,2025-04-25 15:34:00.450570,2025-04-25 15:34:00.640809,0 days 00:00:00.190239,3.8906,6,1.650924503701324,COMPLETE
63,63,0.060653188180404355,2025-04-25 15:34:00.641018,2025-04-25 15:34:00.832043,0 days 00:00:00.191025,3.8906,9,1.7781123579799014,COMPLETE
64,64,0.0783132530120482,2025-04-25 15:34:00.832258,2025-04-25 15:34:01.026668,0 days 00:00:00.194410,3.8906,8,1.8932234748386214,COMPLETE
65,65,0.035685320356853206,2025-04-25 15:34:01.026884,2025-04-25 15:34:01.220462,0 days 00:00:00.193578,3.8906,4,1.8576638292993857,COMPLETE
66,66,0.09585492227979277,2025-04-25 15:34:01.220681,2025-04-25 15:34:01.413433,0 days 00:00:00.192752,3.8906,6,1.6079877787315413,COMPLETE
67,67,0.054469273743016765,2025-04-25 15:34:01.413646,2025-04-25 15:34:01.605485,0 days 00:00:00.191839,3.8906,11,1.6968144212426688,COMPLETE
68,68,0.06051202482544607,2025-04-25 15:34:01.605696,2025-04-25 15:34:01.797065,0 days 00:00:00.191369,3.8906,8,1.486986162955064,COMPLETE
69,69,0.10309278350515465,2025-04-25 15:34:01.797275,2025-04-25 15:34:01.989485,0 days 00:00:00.192210,3.8906,6,1.992578398036892,COMPLETE
70,70,0.1015965166908563,2025-04-25 15:34:01.989711,2025-04-25 15:34:02.188459,0 days 00:00:00.198748,3.8906,6,1.8078092776682837,COMPLETE
71,71,0.1015965166908563,2025-04-25 15:34:02.188690,2025-04-25 15:34:02.384259,0 days 00:00:00.195569,3.8906,6,1.8016414826109344,COMPLETE
72,72,0.03633870414809736,2025-04-25 15:34:02.384487,2025-04-25 15:34:02.585337,0 days 00:00:00.200850,3.8906,5,1.7973833275797915,COMPLETE
73,73,0.035025706940874035,2025-04-25 15:34:02.585551,2025-04-25 15:34:02.778796,0 days 00:00:00.193245,3.8906,3,1.8881976955735373,COMPLETE
74,74,0.03565640194489465,2025-04-25 15:34:02.779005,2025-04-25 15:34:02.972288,0 days 00:00:00.193283,3.8906,4,1.8307784523030057,COMPLETE
75,75,0.05635838150289017,2025-04-25 15:34:02.972503,2025-04-25 15:34:03.163675,0 days 00:00:00.191172,3.8906,10,1.7150019980925295,COMPLETE
76,76,0.1027900146842878,2025-04-25 15:34:03.163887,2025-04-25 15:34:03.354625,0 days 00:00:00.190738,3.8906,6,1.918471789565044,COMPLETE
77,77,0.035731687510151044,2025-04-25 15:34:03.354833,2025-04-25 15:34:03.547737,0 days 00:00:00.192904,3.8906,4,1.933584549965214,COMPLETE
78,78,0.1027900146842878,2025-04-25 15:34:03.547952,2025-04-25 15:34:03.739622,0 days 00:00:00.191670,3.8906,6,1.898283554023274,COMPLETE
79,79,0.0783132530120482,2025-04-25 15:34:03.739837,2025-04-25 15:34:03.932112,0 days 00:00:00.192275,3.8906,8,1.8932855745570527,COMPLETE
80,80,0.05940594059405942,2025-04-25 15:34:03.932323,2025-04-25 15:34:04.126449,0 days 00:00:00.194126,3.8906,10,1.9991158668493514,COMPLETE
81,81,0.03607007901064926,2025-04-25 15:34:04.126665,2025-04-25 15:34:04.318931,0 days 00:00:00.192266,3.8906,5,1.8101336330001676,COMPLETE
82,82,0.1015965166908563,2025-04-25 15:34:04.319155,2025-04-25 15:34:04.512489,0 days 00:00:00.193334,3.8906,6,1.8624358641781067,COMPLETE
83,83,0.1027900146842878,2025-04-25 15:34:04.512711,2025-04-25 15:34:04.709870,0 days 00:00:00.197159,3.8906,6,1.9031328876071292,COMPLETE
84,84,0.036256906077348064,2025-04-25 15:34:04.710090,2025-04-25 15:34:04.901855,0 days 00:00:00.191765,3.8906,5,1.919069271136713,COMPLETE
85,85,0.0960591133004926,2025-04-25 15:34:04.902076,2025-04-25 15:34:05.093483,0 days 00:00:00.191407,3.8906,7,1.9331052616680071,COMPLETE
86,86,0.03541799617102744,2025-04-25 15:34:05.093704,2025-04-25 15:34:05.285206,0 days 00:00:00.191502,3.8906,3,1.6551359665719554,COMPLETE
87,87,0.06764960971379011,2025-04-25 15:34:05.285439,2025-04-25 15:34:05.482899,0 days 00:00:00.197460,3.8906,8,1.8438974254712173,COMPLETE
88,88,0.06141732283464566,2025-04-25 15:34:05.483132,2025-04-25 15:34:05.681378,0 days 00:00:00.198246,3.8906,9,1.893850806290651,COMPLETE
89,89,0.10294117647058823,2025-04-25 15:34:05.681717,2025-04-25 15:34:05.887542,0 days 00:00:00.205825,3.8906,6,1.9367100237107515,COMPLETE
90,90,0.03510482691370063,2025-04-25 15:34:05.887760,2025-04-25 15:34:06.080039,0 days 00:00:00.192279,3.8906,4,1.9547381029341266,COMPLETE
91,91,0.1015965166908563,2025-04-25 15:34:06.080252,2025-04-25 15:34:06.276180,0 days 00:00:00.195928,3.8906,6,1.81829909655981,COMPLETE
92,92,0.07951070336391437,2025-04-25 15:34:06.276425,2025-04-25 15:34:06.471924,0 days 00:00:00.195499,3.8906,8,1.9436730003432299,COMPLETE
93,93,0.036132140399174124,2025-04-25 15:34:06.472146,2025-04-25 15:34:06.666991,0 days 00:00:00.194845,3.8906,5,1.871902384625445,COMPLETE
94,94,0.09887005649717515,2025-04-25 15:34:06.667211,2025-04-25 15:34:06.858950,0 days 00:00:00.191739,3.8906,6,1.7471612086887083,COMPLETE
95,95,0.0975,2025-04-25 15:34:06.859172,2025-04-25 15:34:07.053221,0 days 00:00:00.194049,3.8906,7,1.9880768204459225,COMPLETE
96,96,0.03572588502760637,2025-04-25 15:34:07.053451,2025-04-25 15:34:07.248723,0 days 00:00:00.195272,3.8906,4,1.917285361509817,COMPLETE
97,97,0.055397727272727265,2025-04-25 15:34:07.248951,2025-04-25 15:34:07.442576,0 days 00:00:00.193625,3.8906,7,1.0297056804211884,COMPLETE
98,98,0.03495830660679923,2025-04-25 15:34:07.442824,2025-04-25 15:34:07.646993,0 days 00:00:00.204169,3.8906,3,1.792509134926284,COMPLETE
99,99,0.09523809523809523,2025-04-25 15:34:07.647260,2025-04-25 15:34:07.845517,0 days 00:00:00.198257,3.8906,6,1.6576073359810606,COMPLETE
