TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
70430,172474,18,7560,0.9997,0.9031,0.9489,0.9999,0.9697,0.7,train
14079,34427,30,1560,0.9979,0.9002,0.9466,0.9991,0.9683,0.7,val
56343,137886,113,6045,0.998,0.9031,0.9482,0.9992,0.9693,0.7,test
