TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
70483,172395,19,7585,0.9997,0.9028,0.9488,0.9999,0.9696,0.8,train
14133,34358,31,1574,0.9978,0.8998,0.9463,0.9991,0.968,0.8,val
56289,138030,115,5953,0.998,0.9044,0.9489,0.9992,0.9697,0.8,test
