TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
15525,20879,3667,2717,0.8089,0.8511,0.8295,0.8506,0.8508,0.0,train
3104,4152,753,548,0.8048,0.8499,0.8267,0.8465,0.848,0.0,val
12444,16599,3044,2145,0.8035,0.853,0.8275,0.845,0.8484,0.0,test
