TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
14681,22373,2223,3511,0.8685,0.807,0.8366,0.9096,0.866,0.4,train
2949,4489,433,686,0.872,0.8113,0.8405,0.912,0.8692,0.4,val
11871,17858,1718,2785,0.8736,0.81,0.8406,0.9122,0.8685,0.4,test
