TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
12154,23282,1215,6137,0.9091,0.6645,0.7678,0.9504,0.8282,0.9,train
2373,4712,258,1214,0.9019,0.6616,0.7633,0.9481,0.828,0.9,val
9664,18551,1076,4941,0.8998,0.6617,0.7626,0.9452,0.8242,0.9,test
