TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6941,242748,36384,1457,0.1602,0.8265,0.2684,0.8697,0.8684,0.4,train
1398,48506,7315,287,0.1604,0.8297,0.2689,0.869,0.8678,0.4,val
5549,194106,29164,1206,0.1599,0.8215,0.2676,0.8694,0.868,0.4,test
