TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6900,242673,36465,1492,0.1591,0.8222,0.2666,0.8694,0.868,0.3,train
1440,48649,7139,278,0.1679,0.8382,0.2797,0.872,0.871,0.3,val
5548,194038,29259,1180,0.1594,0.8246,0.2671,0.869,0.8677,0.3,test
