TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6947,242610,36480,1493,0.16,0.8231,0.2679,0.8693,0.8679,0.9,train
1306,48710,7198,292,0.1536,0.8173,0.2586,0.8713,0.8698,0.9,val
5635,194037,29188,1165,0.1618,0.8287,0.2708,0.8692,0.868,0.9,test
