TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
479,56266,0,761,1.0,0.3863,0.5573,1.0,0.9868,0.4,train
598,56518,0,390,1.0,0.6053,0.7541,1.0,0.9932,0.4,val
7898,445412,27,6712,0.9966,0.5406,0.701,0.9999,0.9854,0.4,test
