TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
2004,54872,46,584,0.9776,0.7743,0.8642,0.9992,0.989,0.0,train
2529,54012,318,647,0.8883,0.7963,0.8398,0.9941,0.9832,0.0,val
11060,447136,1839,14,0.8574,0.9987,0.9227,0.9959,0.996,0.0,test
