TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
79,1036,218,16,0.266,0.8316,0.4031,0.8262,0.8265,0.1,train
949,10042,2345,161,0.2881,0.855,0.431,0.8107,0.8143,0.1,val
8469,89219,20999,1442,0.2874,0.8545,0.4301,0.8095,0.8132,0.1,test
