,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
53,53,0.2590529247910863,2025-05-02 18:44:31.214022,2025-05-02 18:44:32.765214,0 days 00:00:01.551192,3.8906,5,0.45251022525179474,COMPLETE
54,54,0.38278092158447863,2025-05-02 18:44:32.766057,2025-05-02 18:44:33.268989,0 days 00:00:00.502932,3.8906,3,0.3496876024761753,COMPLETE
55,55,0.2190235362769889,2025-05-02 18:44:33.269839,2025-05-02 18:44:33.898310,0 days 00:00:00.628471,3.8906,4,0.3642345903198007,COMPLETE
56,56,0.22420281243810655,2025-05-02 18:44:33.899188,2025-05-02 18:44:34.909212,0 days 00:00:01.010024,3.8906,6,0.3347560199157313,COMPLETE
57,57,0.11092003439380911,2025-05-02 18:44:34.910168,2025-05-02 18:44:36.031594,0 days 00:00:01.121426,3.8906,29,0.5198193099198328,COMPLETE
58,58,0.20727791651801641,2025-05-02 18:44:36.032418,2025-05-02 18:44:36.587000,0 days 00:00:00.554582,3.8906,4,0.1666797234012249,COMPLETE
59,59,0.23846735568439625,2025-05-02 18:44:36.588251,2025-05-02 18:44:37.320251,0 days 00:00:00.732000,3.8906,7,0.45216009115030387,COMPLETE
60,60,0.19908224496999646,2025-05-02 18:44:37.321274,2025-05-02 18:44:38.323735,0 days 00:00:01.002461,3.8906,15,0.6036545279086825,COMPLETE
61,61,0.3343881856540084,2025-05-02 18:44:38.324559,2025-05-02 18:44:40.207608,0 days 00:00:01.883049,3.8906,3,0.2847800345693943,COMPLETE
62,62,0.3353314527503526,2025-05-02 18:44:40.216885,2025-05-02 18:44:40.862499,0 days 00:00:00.645614,3.8906,3,0.2929868280131348,COMPLETE
63,63,0.2149923896499239,2025-05-02 18:44:40.863254,2025-05-02 18:44:41.694089,0 days 00:00:00.830835,3.8906,5,0.3240446650253422,COMPLETE
64,64,0.32341137123745817,2025-05-02 18:44:41.711128,2025-05-02 18:44:43.195700,0 days 00:00:01.484572,3.8906,3,0.16259798299891584,COMPLETE
65,65,0.10777457836281365,2025-05-02 18:44:43.196361,2025-05-02 18:44:43.639337,0 days 00:00:00.442976,3.8906,27,0.426901182289288,COMPLETE
66,66,0.218299711815562,2025-05-02 18:44:43.640038,2025-05-02 18:44:44.237411,0 days 00:00:00.597373,3.8906,6,0.10141654799429126,COMPLETE
67,67,0.2705078125,2025-05-02 18:44:44.247373,2025-05-02 18:44:44.822185,0 days 00:00:00.574812,3.8906,4,0.523319480860292,COMPLETE
68,68,0.21601988147581724,2025-05-02 18:44:44.831849,2025-05-02 18:44:45.223780,0 days 00:00:00.391931,3.8906,4,0.33721264573373944,COMPLETE
69,69,0.14325286901464185,2025-05-02 18:44:45.224647,2025-05-02 18:44:45.834319,0 days 00:00:00.609672,3.8906,22,0.4620980816406819,COMPLETE
70,70,0.21085378499827168,2025-05-02 18:44:45.843999,2025-05-02 18:44:46.183158,0 days 00:00:00.339159,3.8906,5,1.1355533923165435,COMPLETE
71,71,0.3320570831883049,2025-05-02 18:44:46.184000,2025-05-02 18:44:46.536505,0 days 00:00:00.352505,3.8906,3,0.2640750679627762,COMPLETE
72,72,0.3328676213761788,2025-05-02 18:44:46.537350,2025-05-02 18:44:47.192904,0 days 00:00:00.655554,3.8906,3,0.2731230815922444,COMPLETE
73,73,0.3237807943690297,2025-05-02 18:44:47.201814,2025-05-02 18:44:48.095328,0 days 00:00:00.893514,3.8906,3,0.1687255606241803,COMPLETE
74,74,0.26212686567164184,2025-05-02 18:44:48.096184,2025-05-02 18:44:48.996988,0 days 00:00:00.900804,3.8906,6,0.3875261335178277,COMPLETE
75,75,0.2120022434099832,2025-05-02 18:44:48.997839,2025-05-02 18:44:49.901479,0 days 00:00:00.903640,3.8906,4,0.29481142177209974,COMPLETE
76,76,0.3926125752230753,2025-05-02 18:44:49.910581,2025-05-02 18:44:50.430184,0 days 00:00:00.519603,3.8906,3,0.36279576461862373,COMPLETE
77,77,0.1991489361702128,2025-05-02 18:44:50.431041,2025-05-02 18:44:50.825453,0 days 00:00:00.394412,3.8906,5,1.5056968380371196,COMPLETE
78,78,0.15813253012048195,2025-05-02 18:44:50.826293,2025-05-02 18:44:51.539297,0 days 00:00:00.713004,3.8906,8,0.35424040949332575,COMPLETE
79,79,0.2712113781265326,2025-05-02 18:44:51.540191,2025-05-02 18:44:51.899404,0 days 00:00:00.359213,3.8906,4,0.5565900898510521,COMPLETE
80,80,0.2412451361867704,2025-05-02 18:44:51.900274,2025-05-02 18:44:52.341913,0 days 00:00:00.441639,3.8906,7,0.4952421392391695,COMPLETE
81,81,0.3336253723497459,2025-05-02 18:44:52.342788,2025-05-02 18:44:53.261965,0 days 00:00:00.919177,3.8906,3,0.27853573329431,COMPLETE
82,82,0.3247978436657682,2025-05-02 18:44:53.262820,2025-05-02 18:44:53.699706,0 days 00:00:00.436886,3.8906,3,0.19040470713988314,COMPLETE
83,83,0.40341880341880343,2025-05-02 18:44:53.700547,2025-05-02 18:44:54.068355,0 days 00:00:00.367808,3.8906,3,0.4112578843424101,COMPLETE
84,84,0.2562342713337909,2025-05-02 18:44:54.069197,2025-05-02 18:44:55.696193,0 days 00:00:01.626996,3.8906,5,0.4270719662719854,COMPLETE
85,85,0.2525935949481281,2025-05-02 18:44:55.697033,2025-05-02 18:44:56.410850,0 days 00:00:00.713817,3.8906,4,0.3935587919218161,COMPLETE
86,86,0.34284682080924855,2025-05-02 18:44:56.420124,2025-05-02 18:44:57.224524,0 days 00:00:00.804400,3.8906,3,0.33329820901453194,COMPLETE
87,87,0.2162991371045062,2025-05-02 18:44:57.225146,2025-05-02 18:44:58.268880,0 days 00:00:01.043734,3.8906,5,0.3386270792899531,COMPLETE
88,88,0.2646080760095012,2025-05-02 18:44:58.269592,2025-05-02 18:44:58.770729,0 days 00:00:00.501137,3.8906,4,0.46591432312374415,COMPLETE
89,89,0.2006688963210702,2025-05-02 18:44:58.771628,2025-05-02 18:44:59.294174,0 days 00:00:00.522546,3.8906,17,0.6724238091389465,COMPLETE
90,90,0.26347866854195967,2025-05-02 18:44:59.294826,2025-05-02 18:45:00.057679,0 days 00:00:00.762853,3.8906,6,0.39913099284405507,COMPLETE
91,91,0.34002149767108564,2025-05-02 18:45:00.058695,2025-05-02 18:45:00.575954,0 days 00:00:00.517259,3.8906,3,0.31757732363821206,COMPLETE
92,92,0.1926264647042012,2025-05-02 18:45:00.576884,2025-05-02 18:45:01.174705,0 days 00:00:00.597821,3.8906,12,0.31106618271165565,COMPLETE
93,93,0.3282716260023887,2025-05-02 18:45:01.179933,2025-05-02 18:45:02.029967,0 days 00:00:00.850034,3.8906,3,0.22441914059206045,COMPLETE
94,94,0.3898723754631535,2025-05-02 18:45:02.030970,2025-05-02 18:45:02.557382,0 days 00:00:00.526412,3.8906,3,0.3529649227458768,COMPLETE
95,95,0.2704817803864025,2025-05-02 18:45:02.558309,2025-05-02 18:45:03.009666,0 days 00:00:00.451357,3.8906,4,0.5320228734669897,COMPLETE
96,96,0.2309269893355209,2025-05-02 18:45:03.010559,2025-05-02 18:45:03.683023,0 days 00:00:00.672464,3.8906,5,0.36280606226186657,COMPLETE
97,97,0.20745714790599043,2025-05-02 18:45:03.683905,2025-05-02 18:45:04.307515,0 days 00:00:00.623610,3.8906,4,0.13942481692573622,COMPLETE
98,98,0.2779234399580493,2025-05-02 18:45:04.316484,2025-05-02 18:45:05.125231,0 days 00:00:00.808747,3.8906,6,0.5971324080416202,COMPLETE
99,99,0.44499875280618606,2025-05-02 18:45:05.126106,2025-05-02 18:45:06.863403,0 days 00:00:01.737297,3.8906,3,0.7350198945864802,COMPLETE
