TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
18078,24710,0,0,1.0,1.0,1.0,1.0,1.0,0.3,train
3738,4818,0,1,1.0,0.9997,0.9999,1.0,0.9999,0.3,val
14653,19561,5,13,0.9997,0.9991,0.9994,0.9997,0.9995,0.3,test
