TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
734,12357,44,362,0.9434,0.6697,0.7834,0.9965,0.9699,0.1,train
763,12304,68,362,0.9182,0.6782,0.7802,0.9945,0.9681,0.1,val
5893,98515,571,3002,0.9117,0.6625,0.7674,0.9942,0.9669,0.1,test
